cities,comment,confirmedCount,continentEnglishName,continentName,countryEnglishName,countryFullName,countryName,curedCount,currentConfirmedCount,deadCount,locationId,provinceEnglishName,provinceName,provinceShortName,suspectedCount,updateTime,deadRate,curedRate
"[{'cityName': '境外输入', 'currentConfirmedCount': 2, 'confirmedCount': 56, 'suspectedCount': 0, 'curedCount': 54, 'deadCount': 0, 'locationId': 0}, {'cityName': '宝坻区', 'currentConfirmedCount': 0, 'confirmedCount': 60, 'suspectedCount': 0, 'curedCount': 58, 'deadCount': 2, 'locationId': 120115, 'cityEnglishName': 'Baodi District'}, {'cityName': '河东区', 'currentConfirmedCount': 0, 'confirmedCount': 15, 'suspectedCount': 0, 'curedCount': 14, 'deadCount': 1, 'locationId': 120102, 'cityEnglishName': 'Hedong District'}, {'cityName': '河北区', 'currentConfirmedCount': 0, 'confirmedCount': 12, 'suspectedCount': 0, 'curedCount': 12, 'deadCount': 0, 'locationId': 120105, 'cityEnglishName': 'Hebei District'}, {'cityName': '北辰区', 'currentConfirmedCount': 0, 'confirmedCount': 6, 'suspectedCount': 0, 'curedCount': 6, 'deadCount': 0, 'locationId': 120113, 'cityEnglishName': 'Beichen District'}, {'cityName': '南开区', 'currentConfirmedCount': 0, 'confirmedCount': 6, 'suspectedCount': 0, 'curedCount': 6, 'deadCount': 0, 'locationId': 120104, 'cityEnglishName': 'Nankai District'}, {'cityName': '和平区', 'currentConfirmedCount': 0, 'confirmedCount': 6, 'suspectedCount': 0, 'curedCount': 6, 'deadCount': 0, 'locationId': 120101, 'cityEnglishName': 'Heping District'}, {'cityName': '外地来津', 'currentConfirmedCount': 0, 'confirmedCount': 6, 'suspectedCount': 0, 'curedCount': 6, 'deadCount': 0, 'locationId': -1}, {'cityName': '东丽区', 'currentConfirmedCount': 0, 'confirmedCount': 4, 'suspectedCount': 0, 'curedCount': 4, 'deadCount': 0, 'locationId': 120110, 'cityEnglishName': 'Dongli District'}, {'cityName': '宁河区', 'currentConfirmedCount': 0, 'confirmedCount': 4, 'suspectedCount': 0, 'curedCount': 4, 'deadCount': 0, 'locationId': 120117, 'cityEnglishName': 'Ninghe District'}, {'cityName': '河西区', 'currentConfirmedCount': 0, 'confirmedCount': 4, 'suspectedCount': 0, 'curedCount': 4, 'deadCount': 0, 'locationId': 120103, 'cityEnglishName': 'Hexi District'}, {'cityName': '西青区', 'currentConfirmedCount': 0, 'confirmedCount': 4, 'suspectedCount': 0, 'curedCount': 4, 'deadCount': 0, 'locationId': 120111, 'cityEnglishName': 'Xiqing District'}, {'cityName': '滨海新区', 'currentConfirmedCount': 0, 'confirmedCount': 3, 'suspectedCount': 0, 'curedCount': 3, 'deadCount': 0, 'locationId': 120116, 'cityEnglishName': 'Binhai New Area'}, {'cityName': '武清区', 'currentConfirmedCount': 0, 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 2, 'deadCount': 0, 'locationId': 120114, 'cityEnglishName': 'Wuqing District'}, {'cityName': '红桥区', 'currentConfirmedCount': 0, 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 2, 'deadCount': 0, 'locationId': 120106, 'cityEnglishName': 'Hongqiao District'}, {'cityName': '津南区', 'currentConfirmedCount': 0, 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 2, 'deadCount': 0, 'locationId': 120112, 'cityEnglishName': 'Jinnan District'}]",暂无,192,Asia,亚洲,China,,中国,187,2,3,120000,Tianjin,天津市,天津,48,1589680701627,0.0156,0.974
"[{'cityName': '广州', 'currentConfirmedCount': 2, 'confirmedCount': 506, 'suspectedCount': 4, 'curedCount': 503, 'deadCount': 1, 'locationId': 440100, 'cityEnglishName': 'Guangzhou'}, {'cityName': '深圳', 'currentConfirmedCount': 1, 'confirmedCount': 462, 'suspectedCount': 1, 'curedCount': 458, 'deadCount': 3, 'locationId': 440300, 'cityEnglishName': 'Shenzhen'}, {'cityName': '珠海', 'currentConfirmedCount': 0, 'confirmedCount': 103, 'suspectedCount': 1, 'curedCount': 102, 'deadCount': 1, 'locationId': 440400, 'cityEnglishName': 'Zhuhai'}, {'cityName': '东莞', 'currentConfirmedCount': 0, 'confirmedCount': 100, 'suspectedCount': 0, 'curedCount': 99, 'deadCount': 1, 'locationId': 441900, 'cityEnglishName': 'Dongguan'}, {'cityName': '佛山', 'currentConfirmedCount': 0, 'confirmedCount': 100, 'suspectedCount': 1, 'curedCount': 100, 'deadCount': 0, 'locationId': 440600, 'cityEnglishName': 'Foshan'}, {'cityName': '中山', 'currentConfirmedCount': 0, 'confirmedCount': 69, 'suspectedCount': 0, 'curedCount': 69, 'deadCount': 0, 'locationId': 442000, 'cityEnglishName': 'Zhongshan'}, {'cityName': '惠州', 'currentConfirmedCount': 0, 'confirmedCount': 62, 'suspectedCount': 0, 'curedCount': 62, 'deadCount': 0, 'locationId': 441300, 'cityEnglishName': 'Huizhou'}, {'cityName': '汕头', 'currentConfirmedCount': 0, 'confirmedCount': 26, 'suspectedCount': 0, 'curedCount': 26, 'deadCount': 0, 'locationId': 440500, 'cityEnglishName': 'Shantou'}, {'cityName': '江门', 'currentConfirmedCount': 0, 'confirmedCount': 24, 'suspectedCount': 0, 'curedCount': 24, 'deadCount': 0, 'locationId': 440700, 'cityEnglishName': 'Jiangmen'}, {'cityName': '湛江', 'currentConfirmedCount': 0, 'confirmedCount': 24, 'suspectedCount': 2, 'curedCount': 24, 'deadCount': 0, 'locationId': 440800, 'cityEnglishName': 'Zhanjiang'}, {'cityName': '肇庆', 'currentConfirmedCount': 0, 'confirmedCount': 20, 'suspectedCount': 0, 'curedCount': 19, 'deadCount': 1, 'locationId': 441200, 'cityEnglishName': 'Zhaoqing'}, {'cityName': '梅州', 'currentConfirmedCount': 0, 'confirmedCount': 17, 'suspectedCount': 0, 'curedCount': 17, 'deadCount': 0, 'locationId': 441400, 'cityEnglishName': 'Meizhou'}, {'cityName': '阳江', 'currentConfirmedCount': 0, 'confirmedCount': 14, 'suspectedCount': 0, 'curedCount': 14, 'deadCount': 0, 'locationId': 441700, 'cityEnglishName': 'Yangjiang'}, {'cityName': '茂名', 'currentConfirmedCount': 0, 'confirmedCount': 14, 'suspectedCount': 0, 'curedCount': 14, 'deadCount': 0, 'locationId': 440900, 'cityEnglishName': 'Maoming'}, {'cityName': '清远', 'currentConfirmedCount': 0, 'confirmedCount': 12, 'suspectedCount': 0, 'curedCount': 12, 'deadCount': 0, 'locationId': 441800, 'cityEnglishName': 'Qingyuan'}, {'cityName': '揭阳', 'currentConfirmedCount': 0, 'confirmedCount': 11, 'suspectedCount': 0, 'curedCount': 11, 'deadCount': 0, 'locationId': 445200, 'cityEnglishName': 'Jieyang'}, {'cityName': '韶关', 'currentConfirmedCount': 0, 'confirmedCount': 10, 'suspectedCount': 0, 'curedCount': 9, 'deadCount': 1, 'locationId': 440200, 'cityEnglishName': 'Shaoguan'}, {'cityName': '潮州', 'currentConfirmedCount': 0, 'confirmedCount': 6, 'suspectedCount': 0, 'curedCount': 6, 'deadCount': 0, 'locationId': 445100, 'cityEnglishName': 'Chaozhou'}, {'cityName': '汕尾', 'currentConfirmedCount': 0, 'confirmedCount': 5, 'suspectedCount': 0, 'curedCount': 5, 'deadCount': 0, 'locationId': 441500, 'cityEnglishName': 'Shanwei'}, {'cityName': '河源', 'currentConfirmedCount': 0, 'confirmedCount': 5, 'suspectedCount': 0, 'curedCount': 5, 'deadCount': 0, 'locationId': 441600, 'cityEnglishName': 'Heyuan'}]",暂无,1590,Asia,亚洲,China,,中国,1579,3,8,440000,Guangdong,广东省,广东,11,1589675499216,0.005,0.9931
"[{'cityName': '境外输入', 'currentConfirmedCount': 0, 'confirmedCount': 386, 'suspectedCount': 386, 'curedCount': 386, 'deadCount': 0, 'locationId': 0}, {'cityName': '哈尔滨', 'currentConfirmedCount': 0, 'confirmedCount': 264, 'suspectedCount': 8, 'curedCount': 260, 'deadCount': 4, 'locationId': 230100, 'cityEnglishName': 'Harbin'}, {'cityName': '双鸭山', 'currentConfirmedCount': 0, 'confirmedCount': 52, 'suspectedCount': 0, 'curedCount': 49, 'deadCount': 3, 'locationId': 230500, 'cityEnglishName': 'Shuangyashan'}, {'cityName': '绥化', 'currentConfirmedCount': 0, 'confirmedCount': 47, 'suspectedCount': 0, 'curedCount': 43, 'deadCount': 4, 'locationId': 231200, 'cityEnglishName': 'Suihua'}, {'cityName': '鸡西', 'currentConfirmedCount': 0, 'confirmedCount': 46, 'suspectedCount': 0, 'curedCount': 46, 'deadCount': 0, 'locationId': 230300, 'cityEnglishName': 'Jixi'}, {'cityName': '齐齐哈尔', 'currentConfirmedCount': 0, 'confirmedCount': 43, 'suspectedCount': 0, 'curedCount': 42, 'deadCount': 1, 'locationId': 230200, 'cityEnglishName': 'Qiqihar'}, {'cityName': '大庆', 'currentConfirmedCount': 0, 'confirmedCount': 27, 'suspectedCount': 0, 'curedCount': 26, 'deadCount': 1, 'locationId': 230600, 'cityEnglishName': 'Daqing'}, {'cityName': '牡丹江', 'currentConfirmedCount': 0, 'confirmedCount': 25, 'suspectedCount': 0, 'curedCount': 25, 'deadCount': 0, 'locationId': 231000, 'cityEnglishName': 'Mudanjiang'}, {'cityName': '七台河', 'currentConfirmedCount': 0, 'confirmedCount': 17, 'suspectedCount': 0, 'curedCount': 17, 'deadCount': 0, 'locationId': 230900, 'cityEnglishName': 'Qitaihe'}, {'cityName': '佳木斯', 'currentConfirmedCount': 0, 'confirmedCount': 15, 'suspectedCount': 0, 'curedCount': 15, 'deadCount': 0, 'locationId': 230800, 'cityEnglishName': 'Jiamusi'}, {'cityName': '黑河', 'currentConfirmedCount': 0, 'confirmedCount': 14, 'suspectedCount': 0, 'curedCount': 14, 'deadCount': 0, 'locationId': 231100, 'cityEnglishName': 'Heihe'}, {'cityName': '鹤岗', 'currentConfirmedCount': 0, 'confirmedCount': 5, 'suspectedCount': 0, 'curedCount': 5, 'deadCount': 0, 'locationId': 230400, 'cityEnglishName': 'Hegang'}, {'cityName': '大兴安岭', 'currentConfirmedCount': 0, 'confirmedCount': 3, 'suspectedCount': 0, 'curedCount': 3, 'deadCount': 0, 'locationId': 232700, 'cityEnglishName': 'Daxinganling'}, {'cityName': '伊春', 'currentConfirmedCount': 0, 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 1, 'deadCount': 0, 'locationId': 230700, 'cityEnglishName': 'Yichun'}]",暂无,945,Asia,亚洲,China,,中国,932,0,13,230000,Heilongjiang,黑龙江省,黑龙江,394,1589674524099,0.0138,0.9862
"[{'cityName': '境外输入', 'currentConfirmedCount': 1, 'confirmedCount': 25, 'suspectedCount': 14, 'curedCount': 24, 'deadCount': 0, 'locationId': 0}, {'cityName': '济宁', 'currentConfirmedCount': 0, 'confirmedCount': 260, 'suspectedCount': 0, 'curedCount': 260, 'deadCount': 0, 'locationId': 370800, 'cityEnglishName': 'Jining'}, {'cityName': '青岛', 'currentConfirmedCount': 0, 'confirmedCount': 65, 'suspectedCount': 0, 'curedCount': 64, 'deadCount': 1, 'locationId': 370200, 'cityEnglishName': 'Qingdao'}, {'cityName': '临沂', 'currentConfirmedCount': 0, 'confirmedCount': 49, 'suspectedCount': 0, 'curedCount': 49, 'deadCount': 0, 'locationId': 371300, 'cityEnglishName': 'Linyi'}, {'cityName': '济南', 'currentConfirmedCount': 0, 'confirmedCount': 47, 'suspectedCount': 0, 'curedCount': 47, 'deadCount': 0, 'locationId': 370100, 'cityEnglishName': 'Jinan'}, {'cityName': '烟台', 'currentConfirmedCount': 0, 'confirmedCount': 47, 'suspectedCount': 0, 'curedCount': 47, 'deadCount': 0, 'locationId': 370600, 'cityEnglishName': 'Yantai'}, {'cityName': '潍坊', 'currentConfirmedCount': 0, 'confirmedCount': 44, 'suspectedCount': 0, 'curedCount': 44, 'deadCount': 0, 'locationId': 370700, 'cityEnglishName': 'Weifang'}, {'cityName': '威海', 'currentConfirmedCount': 0, 'confirmedCount': 38, 'suspectedCount': 0, 'curedCount': 37, 'deadCount': 1, 'locationId': 371000, 'cityEnglishName': 'Weihai'}, {'cityName': '聊城', 'currentConfirmedCount': 0, 'confirmedCount': 38, 'suspectedCount': 0, 'curedCount': 38, 'deadCount': 0, 'locationId': 371500, 'cityEnglishName': 'Liaocheng'}, {'cityName': '德州', 'currentConfirmedCount': 0, 'confirmedCount': 37, 'suspectedCount': 0, 'curedCount': 35, 'deadCount': 2, 'locationId': 371400, 'cityEnglishName': 'Dezhou'}, {'cityName': '泰安', 'currentConfirmedCount': 0, 'confirmedCount': 35, 'suspectedCount': 0, 'curedCount': 33, 'deadCount': 2, 'locationId': 370900, 'cityEnglishName': ""Tai'an""}, {'cityName': '淄博', 'currentConfirmedCount': 0, 'confirmedCount': 30, 'suspectedCount': 0, 'curedCount': 29, 'deadCount': 1, 'locationId': 370300, 'cityEnglishName': 'Zibo'}, {'cityName': '枣庄', 'currentConfirmedCount': 0, 'confirmedCount': 24, 'suspectedCount': 0, 'curedCount': 24, 'deadCount': 0, 'locationId': 370400, 'cityEnglishName': 'Zaozhuang'}, {'cityName': '菏泽', 'currentConfirmedCount': 0, 'confirmedCount': 18, 'suspectedCount': 0, 'curedCount': 18, 'deadCount': 0, 'locationId': 371700, 'cityEnglishName': 'Heze'}, {'cityName': '日照', 'currentConfirmedCount': 0, 'confirmedCount': 16, 'suspectedCount': 0, 'curedCount': 16, 'deadCount': 0, 'locationId': 371100, 'cityEnglishName': 'Rizhao'}, {'cityName': '滨州', 'currentConfirmedCount': 0, 'confirmedCount': 15, 'suspectedCount': 0, 'curedCount': 15, 'deadCount': 0, 'locationId': 371600, 'cityEnglishName': 'Binzhou'}]",暂无,788,Asia,亚洲,China,,中国,780,1,7,370000,Shandong,山东省,山东,14,1589590067262,0.0089,0.9898
"[{'cityName': '三亚', 'currentConfirmedCount': 1, 'confirmedCount': 55, 'suspectedCount': 0, 'curedCount': 53, 'deadCount': 1, 'locationId': 460200, 'cityEnglishName': 'Sanya'}, {'cityName': '海口', 'currentConfirmedCount': 0, 'confirmedCount': 39, 'suspectedCount': 0, 'curedCount': 39, 'deadCount': 0, 'locationId': 460100, 'cityEnglishName': 'Haikou'}, {'cityName': '儋州', 'currentConfirmedCount': 0, 'confirmedCount': 15, 'suspectedCount': 0, 'curedCount': 14, 'deadCount': 1, 'locationId': 460400, 'cityEnglishName': 'Danzhou'}, {'cityName': '万宁', 'currentConfirmedCount': 0, 'confirmedCount': 13, 'suspectedCount': 0, 'curedCount': 13, 'deadCount': 0, 'locationId': 469006, 'cityEnglishName': 'Wanning'}, {'cityName': '澄迈', 'currentConfirmedCount': 0, 'confirmedCount': 9, 'suspectedCount': 0, 'curedCount': 8, 'deadCount': 1, 'locationId': 469023, 'cityEnglishName': 'Chengmai County'}, {'cityName': '昌江', 'currentConfirmedCount': 0, 'confirmedCount': 7, 'suspectedCount': 0, 'curedCount': 7, 'deadCount': 0, 'locationId': 469026, 'cityEnglishName': 'Changjiang Li Autonomous County'}, {'cityName': '琼海', 'currentConfirmedCount': 0, 'confirmedCount': 6, 'suspectedCount': 0, 'curedCount': 5, 'deadCount': 1, 'locationId': 469002, 'cityEnglishName': 'Qionghai'}, {'cityName': '临高', 'currentConfirmedCount': 0, 'confirmedCount': 6, 'suspectedCount': 0, 'curedCount': 6, 'deadCount': 0, 'locationId': 469024, 'cityEnglishName': 'Lingao County'}, {'cityName': '陵水', 'currentConfirmedCount': 0, 'confirmedCount': 4, 'suspectedCount': 0, 'curedCount': 4, 'deadCount': 0, 'locationId': 469028, 'cityEnglishName': 'Lingshui Li Autonomous County'}, {'cityName': '定安', 'currentConfirmedCount': 0, 'confirmedCount': 3, 'suspectedCount': 0, 'curedCount': 2, 'deadCount': 1, 'locationId': 469021, 'cityEnglishName': ""Ding'an County""}, {'cityName': '文昌', 'currentConfirmedCount': 0, 'confirmedCount': 3, 'suspectedCount': 0, 'curedCount': 3, 'deadCount': 0, 'locationId': 469005, 'cityEnglishName': 'Wenchang'}, {'cityName': '东方', 'currentConfirmedCount': 0, 'confirmedCount': 3, 'suspectedCount': 0, 'curedCount': 2, 'deadCount': 1, 'locationId': 469007, 'cityEnglishName': 'Dongfang'}, {'cityName': '保亭', 'currentConfirmedCount': 0, 'confirmedCount': 3, 'suspectedCount': 0, 'curedCount': 3, 'deadCount': 0, 'locationId': 469029, 'cityEnglishName': 'Baoting Li and Miao Autonomous County'}, {'cityName': '乐东', 'currentConfirmedCount': 0, 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 2, 'deadCount': 0, 'locationId': 469027, 'cityEnglishName': 'Ledong Li Autonomous County'}, {'cityName': '琼中', 'currentConfirmedCount': 0, 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 1, 'deadCount': 0, 'locationId': 469030, 'cityEnglishName': 'Qiongzhong Li and Miao Autonomous County'}]",暂无,169,Asia,亚洲,China,,中国,162,1,6,460000,Hainan,海南省,海南,0,1589548173391,0.0355,0.9586
"[{'cityName': '福州', 'currentConfirmedCount': 0, 'confirmedCount': 72, 'suspectedCount': 0, 'curedCount': 71, 'deadCount': 1, 'locationId': 350100, 'cityEnglishName': 'Fuzhou'}, {'cityName': '境外输入人员', 'currentConfirmedCount': 0, 'confirmedCount': 60, 'suspectedCount': 1, 'curedCount': 60, 'deadCount': 0, 'locationId': 0}, {'cityName': '莆田', 'currentConfirmedCount': 0, 'confirmedCount': 56, 'suspectedCount': 0, 'curedCount': 56, 'deadCount': 0, 'locationId': 350300, 'cityEnglishName': 'Putian'}, {'cityName': '泉州', 'currentConfirmedCount': 0, 'confirmedCount': 47, 'suspectedCount': 0, 'curedCount': 47, 'deadCount': 0, 'locationId': 350500, 'cityEnglishName': 'Quanzhou'}, {'cityName': '厦门', 'currentConfirmedCount': 0, 'confirmedCount': 35, 'suspectedCount': 0, 'curedCount': 35, 'deadCount': 0, 'locationId': 350200, 'cityEnglishName': 'Xiamen'}, {'cityName': '宁德', 'currentConfirmedCount': 0, 'confirmedCount': 26, 'suspectedCount': 0, 'curedCount': 26, 'deadCount': 0, 'locationId': 350900, 'cityEnglishName': 'Ningde'}, {'cityName': '漳州', 'currentConfirmedCount': 0, 'confirmedCount': 20, 'suspectedCount': 0, 'curedCount': 20, 'deadCount': 0, 'locationId': 350600, 'cityEnglishName': 'Zhangzhou'}, {'cityName': '南平', 'currentConfirmedCount': 0, 'confirmedCount': 20, 'suspectedCount': 0, 'curedCount': 20, 'deadCount': 0, 'locationId': 350700, 'cityEnglishName': 'Nanping'}, {'cityName': '三明', 'currentConfirmedCount': 0, 'confirmedCount': 14, 'suspectedCount': 0, 'curedCount': 14, 'deadCount': 0, 'locationId': 350400, 'cityEnglishName': 'Sanming'}, {'cityName': '龙岩', 'currentConfirmedCount': 0, 'confirmedCount': 6, 'suspectedCount': 0, 'curedCount': 6, 'deadCount': 0, 'locationId': 350800, 'cityEnglishName': 'Longyan'}]",暂无,356,Asia,亚洲,China,,中国,355,0,1,350000,Fujian,福建省,福建,3,1589503984903,0.0028,0.9972
"[{'cityName': '沈阳', 'currentConfirmedCount': 3, 'confirmedCount': 31, 'suspectedCount': 0, 'curedCount': 28, 'deadCount': 0, 'locationId': 210100, 'cityEnglishName': 'Shenyang'}, {'cityName': '境外输入', 'currentConfirmedCount': 0, 'confirmedCount': 21, 'suspectedCount': 0, 'curedCount': 21, 'deadCount': 0, 'locationId': 0}, {'cityName': '大连', 'currentConfirmedCount': 0, 'confirmedCount': 18, 'suspectedCount': 0, 'curedCount': 18, 'deadCount': 0, 'locationId': 210200, 'cityEnglishName': 'Dalian'}, {'cityName': '锦州', 'currentConfirmedCount': 0, 'confirmedCount': 12, 'suspectedCount': 0, 'curedCount': 12, 'deadCount': 0, 'locationId': 210700, 'cityEnglishName': 'Jinzhou'}, {'cityName': '葫芦岛', 'currentConfirmedCount': 0, 'confirmedCount': 12, 'suspectedCount': 0, 'curedCount': 11, 'deadCount': 1, 'locationId': 211400, 'cityEnglishName': 'Huludao'}, {'cityName': '丹东', 'currentConfirmedCount': 0, 'confirmedCount': 11, 'suspectedCount': 0, 'curedCount': 11, 'deadCount': 0, 'locationId': 210600, 'cityEnglishName': 'Dandong'}, {'cityName': '盘锦', 'currentConfirmedCount': 0, 'confirmedCount': 11, 'suspectedCount': 0, 'curedCount': 11, 'deadCount': 0, 'locationId': 211100, 'cityEnglishName': 'Panjin'}, {'cityName': '阜新', 'currentConfirmedCount': 0, 'confirmedCount': 8, 'suspectedCount': 0, 'curedCount': 8, 'deadCount': 0, 'locationId': 210900, 'cityEnglishName': 'Fuxin'}, {'cityName': '铁岭', 'currentConfirmedCount': 0, 'confirmedCount': 7, 'suspectedCount': 0, 'curedCount': 7, 'deadCount': 0, 'locationId': 211200, 'cityEnglishName': 'Tieling'}, {'cityName': '朝阳', 'currentConfirmedCount': 0, 'confirmedCount': 6, 'suspectedCount': 0, 'curedCount': 5, 'deadCount': 1, 'locationId': 211300, 'cityEnglishName': 'Chaoyang'}, {'cityName': '鞍山', 'currentConfirmedCount': 0, 'confirmedCount': 4, 'suspectedCount': 0, 'curedCount': 4, 'deadCount': 0, 'locationId': 210300, 'cityEnglishName': 'Anshan'}, {'cityName': '本溪', 'currentConfirmedCount': 0, 'confirmedCount': 3, 'suspectedCount': 0, 'curedCount': 3, 'deadCount': 0, 'locationId': 210500, 'cityEnglishName': 'Benxi'}, {'cityName': '辽阳', 'currentConfirmedCount': 0, 'confirmedCount': 3, 'suspectedCount': 0, 'curedCount': 3, 'deadCount': 0, 'locationId': 211000, 'cityEnglishName': 'Liaoyang'}, {'cityName': '营口', 'currentConfirmedCount': 0, 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 1, 'deadCount': 0, 'locationId': 210800, 'cityEnglishName': 'Yingkou'}, {'cityName': '抚顺', 'currentConfirmedCount': 0, 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 1, 'deadCount': 0, 'locationId': 210400, 'cityEnglishName': 'Fushun'}]",现存确诊病例均为境外输入病例,149,Asia,亚洲,China,,中国,144,3,2,210000,Liaoning,辽宁省,辽宁,0,1589415005870,0.0134,0.9664
"[{'cityName': '境外输入', 'currentConfirmedCount': 0, 'confirmedCount': 64, 'suspectedCount': 64, 'curedCount': 64, 'deadCount': 0, 'locationId': 0}, {'cityName': '晋中', 'currentConfirmedCount': 0, 'confirmedCount': 37, 'suspectedCount': 0, 'curedCount': 37, 'deadCount': 0, 'locationId': 140700, 'cityEnglishName': 'Jinzhong'}, {'cityName': '太原', 'currentConfirmedCount': 0, 'confirmedCount': 21, 'suspectedCount': 0, 'curedCount': 21, 'deadCount': 0, 'locationId': 140100, 'cityEnglishName': 'Taiyuan'}, {'cityName': '运城', 'currentConfirmedCount': 0, 'confirmedCount': 19, 'suspectedCount': 0, 'curedCount': 19, 'deadCount': 0, 'locationId': 140800, 'cityEnglishName': 'Yuncheng'}, {'cityName': '大同', 'currentConfirmedCount': 0, 'confirmedCount': 12, 'suspectedCount': 0, 'curedCount': 12, 'deadCount': 0, 'locationId': 140200, 'cityEnglishName': 'Datong'}, {'cityName': '晋城', 'currentConfirmedCount': 0, 'confirmedCount': 10, 'suspectedCount': 0, 'curedCount': 10, 'deadCount': 0, 'locationId': 140500, 'cityEnglishName': 'Jincheng'}, {'cityName': '长治', 'currentConfirmedCount': 0, 'confirmedCount': 8, 'suspectedCount': 0, 'curedCount': 8, 'deadCount': 0, 'locationId': 140400, 'cityEnglishName': 'Changzhi'}, {'cityName': '朔州', 'currentConfirmedCount': 0, 'confirmedCount': 8, 'suspectedCount': 0, 'curedCount': 8, 'deadCount': 0, 'locationId': 140600, 'cityEnglishName': 'Shuozhou'}, {'cityName': '忻州', 'currentConfirmedCount': 0, 'confirmedCount': 7, 'suspectedCount': 0, 'curedCount': 7, 'deadCount': 0, 'locationId': 140900, 'cityEnglishName': 'Xinzhou'}, {'cityName': '吕梁', 'currentConfirmedCount': 0, 'confirmedCount': 6, 'suspectedCount': 0, 'curedCount': 6, 'deadCount': 0, 'locationId': 141100, 'cityEnglishName': 'Lüliang'}, {'cityName': '阳泉', 'currentConfirmedCount': 0, 'confirmedCount': 4, 'suspectedCount': 0, 'curedCount': 4, 'deadCount': 0, 'locationId': 140300, 'cityEnglishName': 'Yangquan'}, {'cityName': '临汾', 'currentConfirmedCount': 0, 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 2, 'deadCount': 0, 'locationId': 141000, 'cityEnglishName': 'Linfen'}]",暂无,198,Asia,亚洲,China,,中国,198,0,0,140000,Shanxi,山西省,山西,64,1589330034518,0.0,1.0
暂无,暂无,60,Oceania,大洋洲,French Polynesia,French Polynesia,法属波利尼西亚,0,60,0,0,French Polynesia,法属波利尼西亚,法属波利尼西亚,0,1589325208822,0.0,0.0
"[{'cityName': '南京', 'currentConfirmedCount': 0, 'confirmedCount': 93, 'suspectedCount': 0, 'curedCount': 93, 'deadCount': 0, 'locationId': 320100, 'cityEnglishName': 'Nanjing'}, {'cityName': '苏州', 'currentConfirmedCount': 0, 'confirmedCount': 87, 'suspectedCount': 0, 'curedCount': 87, 'deadCount': 0, 'locationId': 320500, 'cityEnglishName': 'Suzhou'}, {'cityName': '徐州', 'currentConfirmedCount': 0, 'confirmedCount': 79, 'suspectedCount': 0, 'curedCount': 79, 'deadCount': 0, 'locationId': 320300, 'cityEnglishName': 'Xuzhou'}, {'cityName': '淮安', 'currentConfirmedCount': 0, 'confirmedCount': 66, 'suspectedCount': 0, 'curedCount': 66, 'deadCount': 0, 'locationId': 320800, 'cityEnglishName': 'Huainan'}, {'cityName': '无锡', 'currentConfirmedCount': 0, 'confirmedCount': 55, 'suspectedCount': 0, 'curedCount': 55, 'deadCount': 0, 'locationId': 320200, 'cityEnglishName': 'Wuxi'}, {'cityName': '常州', 'currentConfirmedCount': 0, 'confirmedCount': 51, 'suspectedCount': 0, 'curedCount': 51, 'deadCount': 0, 'locationId': 320400, 'cityEnglishName': 'Changzhou'}, {'cityName': '连云港', 'currentConfirmedCount': 0, 'confirmedCount': 48, 'suspectedCount': 0, 'curedCount': 48, 'deadCount': 0, 'locationId': 320700, 'cityEnglishName': 'Lianyungang'}, {'cityName': '南通', 'currentConfirmedCount': 0, 'confirmedCount': 40, 'suspectedCount': 0, 'curedCount': 40, 'deadCount': 0, 'locationId': 320600, 'cityEnglishName': 'Nantong'}, {'cityName': '泰州', 'currentConfirmedCount': 0, 'confirmedCount': 37, 'suspectedCount': 0, 'curedCount': 37, 'deadCount': 0, 'locationId': 321200, 'cityEnglishName': 'Taizhou'}, {'cityName': '盐城', 'currentConfirmedCount': 0, 'confirmedCount': 27, 'suspectedCount': 0, 'curedCount': 27, 'deadCount': 0, 'locationId': 320900, 'cityEnglishName': 'Yancheng'}, {'cityName': '扬州', 'currentConfirmedCount': 0, 'confirmedCount': 23, 'suspectedCount': 0, 'curedCount': 23, 'deadCount': 0, 'locationId': 321000, 'cityEnglishName': 'Yangzhou'}, {'cityName': '境外输入', 'currentConfirmedCount': 0, 'confirmedCount': 22, 'suspectedCount': 0, 'curedCount': 22, 'deadCount': 0, 'locationId': 0}, {'cityName': '宿迁', 'currentConfirmedCount': 0, 'confirmedCount': 13, 'suspectedCount': 0, 'curedCount': 13, 'deadCount': 0, 'locationId': 321300, 'cityEnglishName': 'Suqian'}, {'cityName': '镇江', 'currentConfirmedCount': 0, 'confirmedCount': 12, 'suspectedCount': 0, 'curedCount': 12, 'deadCount': 0, 'locationId': 321100, 'cityEnglishName': 'Zhenjiang'}]",暂无,653,Asia,亚洲,China,,中国,653,0,0,320000,Jiangsu,江苏省,江苏,3,1589160567808,0.0,1.0
